workerid,proliferate.condition,WCO,animacy,condition,determiner,item,response,slide_number,trial_type,catch_trials,subject_information.age,subject_information.assess,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
274,Sentence Rating,f,l,filler,i,filler1,0.64,29,one_slider,[],21,Confused,Helena Hong Zhang UCI Psych of Language,2,1,Female,"Spanish, English, Chinese",Chrome,Mac,900,1440,6.869016666666667,
274,Sentence Rating,N,I,NQI,Q,bartender,0.85,30,one_slider,[],21,Confused,Helena Hong Zhang UCI Psych of Language,2,1,Female,"Spanish, English, Chinese",Chrome,Mac,900,1440,6.869016666666667,
274,Sentence Rating,Y,A,YQA,Q,chef,0.56,31,one_slider,[],21,Confused,Helena Hong Zhang UCI Psych of Language,2,1,Female,"Spanish, English, Chinese",Chrome,Mac,900,1440,6.869016666666667,
274,Sentence Rating,Y,A,YQA,Q,artist,0.38,32,one_slider,[],21,Confused,Helena Hong Zhang UCI Psych of Language,2,1,Female,"Spanish, English, Chinese",Chrome,Mac,900,1440,6.869016666666667,
274,Sentence Rating,N,I,NDI,D,nutritionist,0.35,33,one_slider,[],21,Confused,Helena Hong Zhang UCI Psych of Language,2,1,Female,"Spanish, English, Chinese",Chrome,Mac,900,1440,6.869016666666667,
274,Sentence Rating,N,I,NQI,Q,professor,0.62,34,one_slider,[],21,Confused,Helena Hong Zhang UCI Psych of Language,2,1,Female,"Spanish, English, Chinese",Chrome,Mac,900,1440,6.869016666666667,
274,Sentence Rating,f,l,filler,i,filler4,0.68,35,one_slider,[],21,Confused,Helena Hong Zhang UCI Psych of Language,2,1,Female,"Spanish, English, Chinese",Chrome,Mac,900,1440,6.869016666666667,
432,Sentence Rating,,,,,,0.8,,one_slider_practice,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,,,,,,0.88,,one_slider_practice,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,A,YQA,Q,scientist,0.77,6,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,A,YQA,Q,queen,0.83,7,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,I,NDI,D,troopleader,0.17,8,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,A,YDA,D,coach,0.8,9,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,I,YQI,Q,bartender,0.82,10,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,I,YDI,D,conductor,0.19,11,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,I,NQI,Q,pilot,0.82,12,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,A,NDA,D,dentist,0.17,13,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,I,YQI,Q,chef,0.83,14,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,f,l,filler,i,filler5,0.9,15,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,f,l,filler,i,filler1,0.79,16,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,I,NQI,Q,artist,0.86,17,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,f,l,filler,i,filler4,0.83,18,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,A,NDA,D,travelagent,0.87,19,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,A,NQA,Q,playwright,0.93,20,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,f,l,filler,i,filler6,0.17,21,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,I,YQI,Q,stylist,0.93,22,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,A,YQA,Q,pianist,0.88,23,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,f,l,filler,i,filler3,0.11,24,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,A,NQA,Q,supervisor,0.86,25,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,f,l,filler,i,filler2,0.86,26,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,I,NDI,D,groom,0.94,27,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,I,YDI,D,choreographer,0.19,28,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,I,NQI,Q,CEO,0.08,29,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,A,NDA,D,doctor,0.91,30,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,I,NDI,D,nutritionist,0.85,31,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,A,YDA,D,fan,0.18,32,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,A,YDA,D,patient,0.17,33,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,N,A,NQA,Q,professor,0.89,34,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
432,Sentence Rating,Y,I,YDI,D,priest,0.92,35,one_slider,[],21,Yes,Emanuel Negrete Psych of Language,2,1,Male,Spanish,Chrome,Windows,1080,1920,6.6067833333333335,
512,Sentence Rating,,,,,,1,,one_slider_practice,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,,,,,,1,,one_slider_practice,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,I,NDI,D,patient,0.98,6,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,A,YDA,D,chef,0.24,7,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,I,YDI,D,supervisor,0.26,8,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,A,NQA,Q,troopleader,0.93,9,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,A,YQA,Q,bartender,0.93,10,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,I,YQI,Q,CEO,0.52,11,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,I,YDI,D,pianist,0.11,12,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,f,l,filler,i,filler1,0.95,13,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,I,YQI,Q,playwright,0.19,14,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,I,NQI,Q,nutritionist,0.25,15,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,A,NQA,Q,fan,0.53,16,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,A,YDA,D,doctor,0.98,17,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,A,NDA,D,priest,0.95,18,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,I,NDI,D,choreographer,0.37,19,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,f,l,filler,i,filler4,0.35,20,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,f,l,filler,i,filler6,0.23,21,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,A,NQA,Q,scientist,0.99,22,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,I,YQI,Q,coach,1,23,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,A,NDA,D,artist,0.97,24,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,I,NQI,Q,queen,0.97,25,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,A,YQA,Q,pilot,0.24,26,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,A,NDA,D,conductor,0.5,27,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,I,YDI,D,dentist,0.35,28,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,A,YDA,D,stylist,0.98,29,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,f,l,filler,i,filler3,0.98,30,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,I,NQI,Q,professor,1,31,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,f,l,filler,i,filler2,1,32,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,N,I,NDI,D,travelagent,1,33,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,Y,A,YQA,Q,groom,0.98,34,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
512,Sentence Rating,f,l,filler,i,filler5,0.21,35,one_slider,[],21,Yes,"abigail saucedo, UCI Psych of Language",2,1,Female,spanish,Chrome,Mac,800,1280,12.73685,
234,Sentence Rating,,,,,,1,,one_slider_practice,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,,,,,,1,,one_slider_practice,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,f,l,filler,i,filler5,0.04,6,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,A,NQA,Q,choreographer,0.34,7,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,A,YDA,D,priest,0.5,8,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,I,NDI,D,troopleader,0.46,9,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,A,NQA,Q,conductor,0.64,10,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,f,l,filler,i,filler2,1,11,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,I,NQI,Q,scientist,0.5,12,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,A,NQA,Q,patient,0.32,13,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,I,YQI,Q,supervisor,0.24,14,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,I,YQI,Q,coach,0.05,15,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,I,YDI,D,CEO,0.05,16,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,A,NDA,D,queen,0.97,17,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,I,NQI,Q,fan,0.31,18,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,f,l,filler,i,filler3,0.85,19,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,A,NDA,D,chef,0.64,20,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,f,l,filler,i,filler6,0.06,21,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,I,NQI,Q,nutritionist,0.72,22,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,f,l,filler,i,filler1,0.84,23,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,I,NDI,D,travelagent,0.67,24,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,A,YQA,Q,artist,0.2,25,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,A,YQA,Q,groom,0.04,26,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,f,l,filler,i,filler4,0.04,27,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,A,NDA,D,pilot,0.58,28,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,I,YDI,D,dentist,0.02,29,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,N,I,NDI,D,pianist,0.83,30,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,I,YQI,Q,doctor,0.22,31,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,A,YDA,D,bartender,0.63,32,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,I,YDI,D,playwright,0.61,33,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,A,YDA,D,professor,0.08,34,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
234,Sentence Rating,Y,A,YQA,Q,stylist,0.16,35,one_slider,[],22,Yes,N/A; Heather Wong UCI Psych of Language ,3,1,Female,English,Chrome,Windows,864,1536,10.900033333333331,
494,Sentence Rating,,,,,,0.75,,one_slider_practice,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,,,,,,0.56,,one_slider_practice,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,A,NQA,Q,priest,0.71,6,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,f,l,filler,i,filler6,0.12,7,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,A,NDA,D,chef,0.78,8,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,I,NDI,D,pianist,0.85,9,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,A,NDA,D,bartender,0.71,10,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,I,YDI,D,playwright,0.77,11,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,f,l,filler,i,filler1,0.88,12,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,I,NQI,Q,dentist,0.32,13,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,A,NDA,D,fan,0.57,14,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,I,NQI,Q,stylist,0.95,15,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,I,NDI,D,troopleader,0.73,16,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,I,YDI,D,groom,0.9,17,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,A,YQA,Q,scientist,0.79,18,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,I,NDI,D,supervisor,0.51,19,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,A,NQA,Q,artist,0.88,20,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,A,YDA,D,doctor,0.83,21,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,f,l,filler,i,filler5,0.47,22,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,I,YQI,Q,professor,0.68,23,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,A,NQA,Q,choreographer,0.31,24,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,N,I,NQI,Q,nutritionist,0.55,25,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,A,YDA,D,conductor,0.36,26,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,I,YQI,Q,patient,0.58,27,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,I,YQI,Q,coach,0.38,28,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,A,YQA,Q,CEO,0.69,29,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,I,YDI,D,queen,0.76,30,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,f,l,filler,i,filler2,0.4,31,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,f,l,filler,i,filler4,0.41,32,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,A,YDA,D,pilot,0.7,33,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,f,l,filler,i,filler3,0.7,34,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
494,Sentence Rating,Y,A,YQA,Q,travelagent,0.54,35,one_slider,[],20,Confused,,2,1,Female,Spanish,Safari,Mac,900,1440,8.241466666666666,
139,Sentence Rating,,,,,,0.87,,one_slider_practice,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,,,,,,0.9,,one_slider_practice,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,f,l,filler,i,filler3,0.28,6,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,Y,I,YDI,D,stylist,0.68,7,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,N,A,NQA,Q,troopleader,0.16,8,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,N,A,NDA,D,dentist,0.73,9,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,N,I,NDI,D,travelagent,0.8,10,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,Y,I,YDI,D,nutritionist,0.81,11,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,f,l,filler,i,filler4,0.21,12,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,N,A,NDA,D,conductor,0.82,13,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,Y,A,YQA,Q,CEO,0.84,14,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,f,l,filler,i,filler1,0.82,15,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,Y,I,YQI,Q,chef,0.8,16,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,N,I,NDI,D,artist,0.8,17,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
139,Sentence Rating,N,I,NQI,Q,supervisor,0.31,18,one_slider,[],22,Yes,"Vivianna Hau, UCI Psych of Language",2,1,Female,Vietnamese,Chrome,Mac,900,1440,16.19825,
